Continent,Country,Month,Seasons,State,Way In,Year,Count,GDP,Population
Europe,Austria,November,Fall,Mato Grosso do Sul,Air,2015,0,30000,8192880
Europe,Denmark,November,Fall,Mato Grosso do Sul,Air,2015,0,31100,5450661
Europe,Switzerland,November,Fall,Mato Grosso do Sul,Air,2015,0,32700,7523934
Europe,Norway,November,Fall,Mato Grosso do Sul,Air,2015,0,37800,4610820
Europe,Russia,November,Fall,Mis Gerais,Air,2015,3,8900,142893540
Europe,Poland,November,Fall,Mis Gerais,Air,2015,11,11100,38536869
Europe,Hungary,November,Fall,Mis Gerais,Air,2015,6,13900,9981334
Europe,Czech Republic,November,Fall,Mis Gerais,Air,2015,3,15700,10235455
Europe,Portugal,November,Fall,Mis Gerais,Air,2015,710,18000,10605870
Europe,Greece,November,Fall,Mis Gerais,Air,2015,3,20000,10688058
Europe,Spain,November,Fall,Mis Gerais,Air,2015,172,22000,40397842
Europe,Italy,November,Fall,Mis Gerais,Air,2015,246,26700,58133509
Europe,Sweden,November,Fall,Mis Gerais,Air,2015,20,26800,9016596
Europe,Finland,November,Fall,Mis Gerais,Air,2015,8,27400,5231372
Europe,France,November,Fall,Mis Gerais,Air,2015,103,27600,60876136
Europe,Germany,November,Fall,Mis Gerais,Air,2015,163,27600,82422299
Europe,United Kingdom,November,Fall,Mis Gerais,Air,2015,77,27700,60609153
Europe,Netherlands,November,Fall,Mis Gerais,Air,2015,66,28600,16491461
Europe,Belgium,November,Fall,Mis Gerais,Air,2015,69,29100,10379067
Europe,Ireland,November,Fall,Mis Gerais,Air,2015,14,29600,4062235
Europe,Austria,November,Fall,Mis Gerais,Air,2015,11,30000,8192880
Europe,Denmark,November,Fall,Mis Gerais,Air,2015,3,31100,5450661
Europe,Switzerland,November,Fall,Mis Gerais,Air,2015,83,32700,7523934
Europe,Norway,November,Fall,Mis Gerais,Air,2015,18,37800,4610820
Europe,Russia,November,Fall,Other Units of the Federation,Air,2015,0,8900,142893540
Europe,Poland,November,Fall,Other Units of the Federation,Air,2015,0,11100,38536869
Europe,Hungary,November,Fall,Other Units of the Federation,Air,2015,0,13900,9981334
Europe,Czech Republic,November,Fall,Other Units of the Federation,Air,2015,0,15700,10235455
Europe,Portugal,November,Fall,Other Units of the Federation,Air,2015,0,18000,10605870
Europe,Greece,November,Fall,Other Units of the Federation,Air,2015,0,20000,10688058
Europe,Spain,November,Fall,Other Units of the Federation,Air,2015,0,22000,40397842
Europe,Italy,November,Fall,Other Units of the Federation,Air,2015,0,26700,58133509
Europe,Sweden,November,Fall,Other Units of the Federation,Air,2015,0,26800,9016596
Europe,Finland,November,Fall,Other Units of the Federation,Air,2015,0,27400,5231372
Europe,France,November,Fall,Other Units of the Federation,Air,2015,0,27600,60876136
Europe,Germany,November,Fall,Other Units of the Federation,Air,2015,0,27600,82422299
Europe,United Kingdom,November,Fall,Other Units of the Federation,Air,2015,0,27700,60609153
Europe,Netherlands,November,Fall,Other Units of the Federation,Air,2015,0,28600,16491461
Europe,Belgium,November,Fall,Other Units of the Federation,Air,2015,0,29100,10379067
Europe,Ireland,November,Fall,Other Units of the Federation,Air,2015,0,29600,4062235
Europe,Austria,November,Fall,Other Units of the Federation,Air,2015,0,30000,8192880
Europe,Denmark,November,Fall,Other Units of the Federation,Air,2015,0,31100,5450661
Europe,Switzerland,November,Fall,Other Units of the Federation,Air,2015,0,32700,7523934
Europe,Norway,November,Fall,Other Units of the Federation,Air,2015,0,37800,4610820
Europe,Russia,November,Fall,Paraná,Air,2015,11,8900,142893540
Europe,Poland,November,Fall,Paraná,Air,2015,9,11100,38536869
Europe,Hungary,November,Fall,Paraná,Air,2015,6,13900,9981334
Europe,Czech Republic,November,Fall,Paraná,Air,2015,4,15700,10235455
Europe,Portugal,November,Fall,Paraná,Air,2015,10,18000,10605870
Europe,Greece,November,Fall,Paraná,Air,2015,1,20000,10688058
Europe,Spain,November,Fall,Paraná,Air,2015,47,22000,40397842
Europe,Italy,November,Fall,Paraná,Air,2015,23,26700,58133509
Europe,Sweden,November,Fall,Paraná,Air,2015,11,26800,9016596
Europe,Finland,November,Fall,Paraná,Air,2015,10,27400,5231372
Europe,France,November,Fall,Paraná,Air,2015,32,27600,60876136
Europe,Germany,November,Fall,Paraná,Air,2015,58,27600,82422299
Europe,United Kingdom,November,Fall,Paraná,Air,2015,106,27700,60609153
Europe,Netherlands,November,Fall,Paraná,Air,2015,6,28600,16491461
Europe,Belgium,November,Fall,Paraná,Air,2015,6,29100,10379067
Europe,Ireland,November,Fall,Paraná,Air,2015,8,29600,4062235
Europe,Austria,November,Fall,Paraná,Air,2015,11,30000,8192880
Europe,Denmark,November,Fall,Paraná,Air,2015,26,31100,5450661
Europe,Switzerland,November,Fall,Paraná,Air,2015,13,32700,7523934
Europe,Norway,November,Fall,Paraná,Air,2015,3,37800,4610820
Europe,Russia,November,Fall,Pará,Air,2015,0,8900,142893540
Europe,Poland,November,Fall,Pará,Air,2015,4,11100,38536869
Europe,Hungary,November,Fall,Pará,Air,2015,0,13900,9981334
Europe,Czech Republic,November,Fall,Pará,Air,2015,4,15700,10235455
Europe,Portugal,November,Fall,Pará,Air,2015,93,18000,10605870
Europe,Greece,November,Fall,Pará,Air,2015,0,20000,10688058
Europe,Spain,November,Fall,Pará,Air,2015,29,22000,40397842
Europe,Italy,November,Fall,Pará,Air,2015,43,26700,58133509
Europe,Sweden,November,Fall,Pará,Air,2015,0,26800,9016596
Europe,Finland,November,Fall,Pará,Air,2015,2,27400,5231372
Europe,France,November,Fall,Pará,Air,2015,941,27600,60876136
Europe,Germany,November,Fall,Pará,Air,2015,36,27600,82422299
Europe,United Kingdom,November,Fall,Pará,Air,2015,13,27700,60609153
Europe,Netherlands,November,Fall,Pará,Air,2015,214,28600,16491461
Europe,Belgium,November,Fall,Pará,Air,2015,15,29100,10379067
Europe,Ireland,November,Fall,Pará,Air,2015,2,29600,4062235
Europe,Austria,November,Fall,Pará,Air,2015,2,30000,8192880
Europe,Denmark,November,Fall,Pará,Air,2015,0,31100,5450661
Europe,Switzerland,November,Fall,Pará,Air,2015,21,32700,7523934
Europe,Norway,November,Fall,Pará,Air,2015,13,37800,4610820
Europe,Russia,November,Fall,Permbuco,Air,2015,9,8900,142893540
Europe,Poland,November,Fall,Permbuco,Air,2015,24,11100,38536869
Europe,Hungary,November,Fall,Permbuco,Air,2015,2,13900,9981334
Europe,Czech Republic,November,Fall,Permbuco,Air,2015,12,15700,10235455
Europe,Portugal,November,Fall,Permbuco,Air,2015,719,18000,10605870
Europe,Greece,November,Fall,Permbuco,Air,2015,8,20000,10688058
Europe,Spain,November,Fall,Permbuco,Air,2015,231,22000,40397842
Europe,Italy,November,Fall,Permbuco,Air,2015,790,26700,58133509
Europe,Sweden,November,Fall,Permbuco,Air,2015,66,26800,9016596
Europe,Finland,November,Fall,Permbuco,Air,2015,20,27400,5231372
Europe,France,November,Fall,Permbuco,Air,2015,316,27600,60876136
Europe,Germany,November,Fall,Permbuco,Air,2015,750,27600,82422299
Europe,United Kingdom,November,Fall,Permbuco,Air,2015,132,27700,60609153
Europe,Netherlands,November,Fall,Permbuco,Air,2015,159,28600,16491461
Europe,Belgium,November,Fall,Permbuco,Air,2015,55,29100,10379067
Europe,Ireland,November,Fall,Permbuco,Air,2015,8,29600,4062235
Europe,Austria,November,Fall,Permbuco,Air,2015,61,30000,8192880
Europe,Denmark,November,Fall,Permbuco,Air,2015,53,31100,5450661
Europe,Switzerland,November,Fall,Permbuco,Air,2015,302,32700,7523934
Europe,Norway,November,Fall,Permbuco,Air,2015,21,37800,4610820
Europe,Russia,November,Fall,Rio Grande do Norte,Air,2015,11,8900,142893540
Europe,Poland,November,Fall,Rio Grande do Norte,Air,2015,25,11100,38536869
Europe,Hungary,November,Fall,Rio Grande do Norte,Air,2015,4,13900,9981334
Europe,Czech Republic,November,Fall,Rio Grande do Norte,Air,2015,6,15700,10235455
Europe,Portugal,November,Fall,Rio Grande do Norte,Air,2015,576,18000,10605870
Europe,Greece,November,Fall,Rio Grande do Norte,Air,2015,7,20000,10688058
Europe,Spain,November,Fall,Rio Grande do Norte,Air,2015,291,22000,40397842
Europe,Italy,November,Fall,Rio Grande do Norte,Air,2015,719,26700,58133509
Europe,Sweden,November,Fall,Rio Grande do Norte,Air,2015,152,26800,9016596
Europe,Finland,November,Fall,Rio Grande do Norte,Air,2015,4,27400,5231372
Europe,France,November,Fall,Rio Grande do Norte,Air,2015,356,27600,60876136
Europe,Germany,November,Fall,Rio Grande do Norte,Air,2015,196,27600,82422299
Europe,United Kingdom,November,Fall,Rio Grande do Norte,Air,2015,103,27700,60609153
Europe,Netherlands,November,Fall,Rio Grande do Norte,Air,2015,175,28600,16491461
Europe,Belgium,November,Fall,Rio Grande do Norte,Air,2015,63,29100,10379067
Europe,Ireland,November,Fall,Rio Grande do Norte,Air,2015,18,29600,4062235
Europe,Austria,November,Fall,Rio Grande do Norte,Air,2015,31,30000,8192880
Europe,Denmark,November,Fall,Rio Grande do Norte,Air,2015,4,31100,5450661
Europe,Switzerland,November,Fall,Rio Grande do Norte,Air,2015,129,32700,7523934
Europe,Norway,November,Fall,Rio Grande do Norte,Air,2015,216,37800,4610820
Europe,Russia,November,Fall,Rio Grande do Sul,Air,2015,14,8900,142893540
Europe,Poland,November,Fall,Rio Grande do Sul,Air,2015,5,11100,38536869
Europe,Hungary,November,Fall,Rio Grande do Sul,Air,2015,6,13900,9981334
Europe,Czech Republic,November,Fall,Rio Grande do Sul,Air,2015,3,15700,10235455
Europe,Portugal,November,Fall,Rio Grande do Sul,Air,2015,269,18000,10605870
Europe,Greece,November,Fall,Rio Grande do Sul,Air,2015,2,20000,10688058
Europe,Spain,November,Fall,Rio Grande do Sul,Air,2015,156,22000,40397842
Europe,Italy,November,Fall,Rio Grande do Sul,Air,2015,359,26700,58133509
Europe,Sweden,November,Fall,Rio Grande do Sul,Air,2015,19,26800,9016596
Europe,Finland,November,Fall,Rio Grande do Sul,Air,2015,6,27400,5231372
Europe,France,November,Fall,Rio Grande do Sul,Air,2015,82,27600,60876136
Europe,Germany,November,Fall,Rio Grande do Sul,Air,2015,177,27600,82422299
Europe,United Kingdom,November,Fall,Rio Grande do Sul,Air,2015,61,27700,60609153
Europe,Netherlands,November,Fall,Rio Grande do Sul,Air,2015,61,28600,16491461
Europe,Belgium,November,Fall,Rio Grande do Sul,Air,2015,19,29100,10379067
Europe,Ireland,November,Fall,Rio Grande do Sul,Air,2015,6,29600,4062235
Europe,Austria,November,Fall,Rio Grande do Sul,Air,2015,16,30000,8192880
Europe,Denmark,November,Fall,Rio Grande do Sul,Air,2015,19,31100,5450661
Europe,Switzerland,November,Fall,Rio Grande do Sul,Air,2015,42,32700,7523934
Europe,Norway,November,Fall,Rio Grande do Sul,Air,2015,3,37800,4610820
Europe,Russia,November,Fall,Rio de Janeiro,Air,2015,1365,8900,142893540
Europe,Poland,November,Fall,Rio de Janeiro,Air,2015,1255,11100,38536869
Europe,Hungary,November,Fall,Rio de Janeiro,Air,2015,244,13900,9981334
Europe,Czech Republic,November,Fall,Rio de Janeiro,Air,2015,562,15700,10235455
Europe,Portugal,November,Fall,Rio de Janeiro,Air,2015,5516,18000,10605870
Europe,Greece,November,Fall,Rio de Janeiro,Air,2015,333,20000,10688058
Europe,Spain,November,Fall,Rio de Janeiro,Air,2015,4111,22000,40397842
Europe,Italy,November,Fall,Rio de Janeiro,Air,2015,6412,26700,58133509
Europe,Sweden,November,Fall,Rio de Janeiro,Air,2015,1078,26800,9016596
Europe,Finland,November,Fall,Rio de Janeiro,Air,2015,465,27400,5231372
Europe,France,November,Fall,Rio de Janeiro,Air,2015,9032,27600,60876136
Europe,Germany,November,Fall,Rio de Janeiro,Air,2015,5474,27600,82422299
Europe,United Kingdom,November,Fall,Rio de Janeiro,Air,2015,8027,27700,60609153
Europe,Netherlands,November,Fall,Rio de Janeiro,Air,2015,2479,28600,16491461
Europe,Belgium,November,Fall,Rio de Janeiro,Air,2015,909,29100,10379067
Europe,Ireland,November,Fall,Rio de Janeiro,Air,2015,494,29600,4062235
Europe,Austria,November,Fall,Rio de Janeiro,Air,2015,723,30000,8192880
Europe,Denmark,November,Fall,Rio de Janeiro,Air,2015,671,31100,5450661
Europe,Switzerland,November,Fall,Rio de Janeiro,Air,2015,1612,32700,7523934
Europe,Norway,November,Fall,Rio de Janeiro,Air,2015,1456,37800,4610820
Europe,Russia,November,Fall,Roraima,Air,2015,0,8900,142893540
Europe,Poland,November,Fall,Roraima,Air,2015,0,11100,38536869
Europe,Hungary,November,Fall,Roraima,Air,2015,0,13900,9981334
Europe,Czech Republic,November,Fall,Roraima,Air,2015,0,15700,10235455
Europe,Portugal,November,Fall,Roraima,Air,2015,0,18000,10605870
Europe,Greece,November,Fall,Roraima,Air,2015,0,20000,10688058
Europe,Spain,November,Fall,Roraima,Air,2015,0,22000,40397842
Europe,Italy,November,Fall,Roraima,Air,2015,0,26700,58133509
Europe,Sweden,November,Fall,Roraima,Air,2015,0,26800,9016596
Europe,Finland,November,Fall,Roraima,Air,2015,0,27400,5231372
Europe,France,November,Fall,Roraima,Air,2015,0,27600,60876136
Europe,Germany,November,Fall,Roraima,Air,2015,0,27600,82422299
Europe,United Kingdom,November,Fall,Roraima,Air,2015,0,27700,60609153
Europe,Netherlands,November,Fall,Roraima,Air,2015,0,28600,16491461
Europe,Belgium,November,Fall,Roraima,Air,2015,0,29100,10379067
Europe,Ireland,November,Fall,Roraima,Air,2015,0,29600,4062235
Europe,Austria,November,Fall,Roraima,Air,2015,2,30000,8192880
Europe,Denmark,November,Fall,Roraima,Air,2015,0,31100,5450661
Europe,Switzerland,November,Fall,Roraima,Air,2015,0,32700,7523934
Europe,Norway,November,Fall,Roraima,Air,2015,0,37800,4610820
Europe,Russia,November,Fall,Santa Catari,Air,2015,0,8900,142893540
Europe,Poland,November,Fall,Santa Catari,Air,2015,0,11100,38536869
Europe,Hungary,November,Fall,Santa Catari,Air,2015,0,13900,9981334
Europe,Czech Republic,November,Fall,Santa Catari,Air,2015,0,15700,10235455
Europe,Portugal,November,Fall,Santa Catari,Air,2015,8,18000,10605870
Europe,Greece,November,Fall,Santa Catari,Air,2015,0,20000,10688058
Europe,Spain,November,Fall,Santa Catari,Air,2015,14,22000,40397842
Europe,Italy,November,Fall,Santa Catari,Air,2015,22,26700,58133509
Europe,Sweden,November,Fall,Santa Catari,Air,2015,0,26800,9016596
Europe,Finland,November,Fall,Santa Catari,Air,2015,0,27400,5231372
Europe,France,November,Fall,Santa Catari,Air,2015,4,27600,60876136
Europe,Germany,November,Fall,Santa Catari,Air,2015,11,27600,82422299
Europe,United Kingdom,November,Fall,Santa Catari,Air,2015,6,27700,60609153
Europe,Netherlands,November,Fall,Santa Catari,Air,2015,2,28600,16491461
Europe,Belgium,November,Fall,Santa Catari,Air,2015,0,29100,10379067
Europe,Ireland,November,Fall,Santa Catari,Air,2015,0,29600,4062235
Europe,Austria,November,Fall,Santa Catari,Air,2015,0,30000,8192880
Europe,Denmark,November,Fall,Santa Catari,Air,2015,0,31100,5450661
Europe,Switzerland,November,Fall,Santa Catari,Air,2015,8,32700,7523934
Europe,Norway,November,Fall,Santa Catari,Air,2015,1,37800,4610820
Europe,Russia,November,Fall,São Paulo,Air,2015,1065,8900,142893540
Europe,Poland,November,Fall,São Paulo,Air,2015,1297,11100,38536869
Europe,Hungary,November,Fall,São Paulo,Air,2015,283,13900,9981334
Europe,Czech Republic,November,Fall,São Paulo,Air,2015,494,15700,10235455
Europe,Portugal,November,Fall,São Paulo,Air,2015,6037,18000,10605870
Europe,Greece,November,Fall,São Paulo,Air,2015,321,20000,10688058
Europe,Spain,November,Fall,São Paulo,Air,2015,8214,22000,40397842
Europe,Italy,November,Fall,São Paulo,Air,2015,8762,26700,58133509
Europe,Sweden,November,Fall,São Paulo,Air,2015,2039,26800,9016596
Europe,Finland,November,Fall,São Paulo,Air,2015,778,27400,5231372
Europe,France,November,Fall,São Paulo,Air,2015,10004,27600,60876136
Europe,Germany,November,Fall,São Paulo,Air,2015,11909,27600,82422299
Europe,United Kingdom,November,Fall,São Paulo,Air,2015,9168,27700,60609153
Europe,Netherlands,November,Fall,São Paulo,Air,2015,2808,28600,16491461
Europe,Belgium,November,Fall,São Paulo,Air,2015,1630,29100,10379067
Europe,Ireland,November,Fall,São Paulo,Air,2015,854,29600,4062235
Europe,Austria,November,Fall,São Paulo,Air,2015,1385,30000,8192880
Europe,Denmark,November,Fall,São Paulo,Air,2015,976,31100,5450661
Europe,Switzerland,November,Fall,São Paulo,Air,2015,3047,32700,7523934
Europe,Norway,November,Fall,São Paulo,Air,2015,715,37800,4610820
Europe,Russia,October,Fall,Amapá,Air,2015,0,8900,142893540
Europe,Poland,October,Fall,Amapá,Air,2015,0,11100,38536869
Europe,Hungary,October,Fall,Amapá,Air,2015,0,13900,9981334
Europe,Czech Republic,October,Fall,Amapá,Air,2015,0,15700,10235455
Europe,Portugal,October,Fall,Amapá,Air,2015,0,18000,10605870
Europe,Greece,October,Fall,Amapá,Air,2015,0,20000,10688058
Europe,Spain,October,Fall,Amapá,Air,2015,0,22000,40397842
Europe,Italy,October,Fall,Amapá,Air,2015,0,26700,58133509
Europe,Sweden,October,Fall,Amapá,Air,2015,0,26800,9016596
Europe,Finland,October,Fall,Amapá,Air,2015,0,27400,5231372
Europe,France,October,Fall,Amapá,Air,2015,53,27600,60876136
Europe,Germany,October,Fall,Amapá,Air,2015,0,27600,82422299
Europe,United Kingdom,October,Fall,Amapá,Air,2015,0,27700,60609153
Europe,Netherlands,October,Fall,Amapá,Air,2015,0,28600,16491461
Europe,Belgium,October,Fall,Amapá,Air,2015,1,29100,10379067
Europe,Ireland,October,Fall,Amapá,Air,2015,0,29600,4062235
Europe,Austria,October,Fall,Amapá,Air,2015,0,30000,8192880
Europe,Denmark,October,Fall,Amapá,Air,2015,0,31100,5450661
Europe,Switzerland,October,Fall,Amapá,Air,2015,0,32700,7523934
Europe,Norway,October,Fall,Amapá,Air,2015,0,37800,4610820
Europe,Russia,October,Fall,Amazos,Air,2015,6,8900,142893540
Europe,Poland,October,Fall,Amazos,Air,2015,3,11100,38536869
Europe,Hungary,October,Fall,Amazos,Air,2015,1,13900,9981334
Europe,Czech Republic,October,Fall,Amazos,Air,2015,2,15700,10235455
Europe,Portugal,October,Fall,Amazos,Air,2015,132,18000,10605870
Europe,Greece,October,Fall,Amazos,Air,2015,3,20000,10688058
Europe,Spain,October,Fall,Amazos,Air,2015,73,22000,40397842
Europe,Italy,October,Fall,Amazos,Air,2015,74,26700,58133509
Europe,Sweden,October,Fall,Amazos,Air,2015,25,26800,9016596
Europe,Finland,October,Fall,Amazos,Air,2015,12,27400,5231372
Europe,France,October,Fall,Amazos,Air,2015,114,27600,60876136
Europe,Germany,October,Fall,Amazos,Air,2015,174,27600,82422299
Europe,United Kingdom,October,Fall,Amazos,Air,2015,63,27700,60609153
Europe,Netherlands,October,Fall,Amazos,Air,2015,63,28600,16491461
Europe,Belgium,October,Fall,Amazos,Air,2015,18,29100,10379067
Europe,Ireland,October,Fall,Amazos,Air,2015,16,29600,4062235
Europe,Austria,October,Fall,Amazos,Air,2015,16,30000,8192880
Europe,Denmark,October,Fall,Amazos,Air,2015,18,31100,5450661
Europe,Switzerland,October,Fall,Amazos,Air,2015,59,32700,7523934
Europe,Norway,October,Fall,Amazos,Air,2015,1,37800,4610820
Europe,Russia,October,Fall,Bahia,Air,2015,29,8900,142893540
Europe,Poland,October,Fall,Bahia,Air,2015,16,11100,38536869
Europe,Hungary,October,Fall,Bahia,Air,2015,22,13900,9981334
Europe,Czech Republic,October,Fall,Bahia,Air,2015,7,15700,10235455
Europe,Portugal,October,Fall,Bahia,Air,2015,906,18000,10605870
Europe,Greece,October,Fall,Bahia,Air,2015,4,20000,10688058
Europe,Spain,October,Fall,Bahia,Air,2015,416,22000,40397842
Europe,Italy,October,Fall,Bahia,Air,2015,682,26700,58133509
Europe,Sweden,October,Fall,Bahia,Air,2015,46,26800,9016596
Europe,Finland,October,Fall,Bahia,Air,2015,10,27400,5231372
Europe,France,October,Fall,Bahia,Air,2015,990,27600,60876136
